COBACIA,ire_cs_hum
777174,"4,70"
777178,"4,00"
777172,"4,70"
775947443,"1,00"
77594692,"0,00"
775947442,"0,00"
77594822,"0,00"
77594826,"0,00"
775948522,"0,00"
77594841,"0,00"
77594824,"0,00"
77594697,"1,00"
775948523,"0,00"
77594842,"1,00"
77594682,"1,00"
77594683,"0,00"
77594748,"1,00"
77594844,"0,00"
77594853,"0,00"
775947495,"1,00"
77594843,"0,00"
77594827,"0,00"
77594845,"0,00"
77612154,"5,00"
77594851,"0,00"
775947472,"0,00"
775947465,"0,00"
775947491,"0,00"
775947473,"2,00"
7759483,"0,00"
775947462,"0,00"
775947492,"0,00"
77594794,"0,00"
775948122,"0,00"
775947463,"0,00"
77594823,"0,00"
77594813,"0,00"
775948121,"0,00"
775947493,"0,00"
775947475,"0,00"
77594811,"0,00"
775947474,"0,00"
77594821,"0,00"
775947464,"0,00"
775948123,"0,00"
77594825,"0,00"
775948521,"0,00"
77594694,"1,00"
77594696,"1,00"
77594695,"0,00"
77594693,"0,00"
775947494,"0,00"
77758937,"4,10"
77758936,"0,00"
7775897,"0,00"
77758941,"0,00"
77758942,"0,00"
77758943,"0,00"
7775895,"0,00"
77758935,"4,10"
77758991,"0,00"
77758932,"4,10"
77758933,"0,00"
77758931,"0,00"
7775886,"4,10"
7775891,"0,00"
7775882,"0,00"
77758921,"0,00"
7774521,"4,10"
7774262,"4,10"
777435,"4,10"
777451,"4,10"
7774523,"0,00"
7774522,"0,00"
7774263,"4,10"
7774524,"0,00"
777454,"0,00"
777455,"0,00"
777453,"0,00"
777434,"4,10"
777431,"5,00"
777433,"0,00"
777432,"0,00"
7774432,"0,00"
777441,"0,00"
77582184,"4,40"
77582186,"4,40"
77584523,"4,40"
77584522,"3,00"
77582322,"3,00"
77584527,"0,00"
77584525,"0,00"
77584526,"0,00"
77584524,"0,00"
7758447,"0,00"
7758448,"0,00"
77582196,"0,00"
77582183,"0,00"
77582181,"0,00"
77582185,"0,00"
775823123,"0,00"
775823122,"0,00"
775823121,"0,00"
775821992,"0,00"
77582323,"0,00"
77582321,"0,00"
77582326,"3,00"
77582325,"0,00"
77582324,"0,00"
7758449,"0,00"
77582332,"0,00"
77582327,"0,00"
77612184,"0,00"
77612183,"0,00"
77612182,"0,00"
77594893,"0,00"
77594892,"0,00"
776121563,"0,00"
775948623,"0,00"
776121562,"0,00"
776121561,"0,00"
77594864,"0,00"
77594865,"0,00"
7759487,"3,40"
77594882,"0,00"
77594883,"0,00"
77594881,"0,00"
77594891,"0,00"
775949262,"0,00"
77594884,"0,00"
77594914,"0,00"
77594885,"0,00"
77594863,"0,00"
775948621,"0,00"
775948622,"0,00"
775949263,"0,00"
77594861,"0,00"
77594923,"0,00"
77594922,"0,00"
77594925,"0,00"
77594921,"0,00"
77594915,"0,00"
775949261,"0,00"
775949136,"0,00"
775949134,"0,00"
775949137,"0,00"
777413,"4,00"
777415,"4,00"
7774121,"5,00"
7774122,"5,00"
7774125,"5,00"
7775296,"0,00"
7775123,"5,00"
7775122,"0,00"
7774124,"5,00"
7775297,"0,00"
7775295,"0,00"
7774123,"5,00"
777411,"4,00"
776197,"0,00"
7761962,"0,00"
776198,"0,00"
776211,"0,00"
776312,"0,00"
7763316,"0,00"
7762122,"0,00"
776217,"0,00"
7763313,"0,00"
7762211,"0,00"
7763315,"0,00"
776215,"0,00"
776315,"0,00"
776311,"0,00"
7762121,"0,00"
776316,"0,00"
7762221,"0,00"
776213,"0,00"
776317,"0,00"
776216,"0,00"
7763311,"0,00"
7762123,"0,00"
7762314,"0,00"
776314,"0,00"
776313,"0,00"
776214,"0,00"
7761965,"0,00"
7762124,"0,00"
7761967,"0,00"
7762222,"0,00"
776199,"0,00"
77622681,"0,00"
77622675,"0,00"
77622691,"0,00"
7762284,"0,00"
77622671,"0,00"
77622633,"0,00"
77622673,"0,00"
77622683,"0,00"
77622672,"0,00"
77622674,"0,00"
7762265,"0,00"
77622682,"0,00"
776244383,"0,00"
7762215,"0,00"
7762231,"0,00"
7762214,"0,00"
77623192,"0,00"
7762311,"0,00"
7762315,"0,00"
7762232,"0,00"
7762317,"0,00"
7762243,"0,00"
7762212,"0,00"
7762313,"0,00"
77623191,"0,00"
7762341,"0,00"
7762233,"0,00"
7762245,"0,00"
7762342,"0,00"
7762312,"0,00"
7762213,"0,00"
7762225,"0,00"
7762223,"0,00"
7762229,"0,00"
7762252,"0,00"
7762224,"0,00"
7762244,"0,00"
7762253,"0,00"
7762241,"0,00"
7762242,"0,00"
776227,"0,00"
7762251,"0,00"
7762344,"0,00"
7762255,"0,00"
7762292,"0,00"
7762291,"0,00"
77622994,"0,00"
7762295,"0,00"
776244323,"0,00"
77624418,"0,00"
77622941,"0,00"
77622944,"0,00"
77622991,"0,00"
77622943,"0,00"
77622942,"0,00"
77622993,"0,00"
776244325,"0,00"
77622992,"0,00"
7762297,"0,00"
7762298,"0,00"
7762293,"0,00"
77622995,"0,00"
77622945,"0,00"
7762296,"0,00"
7762261,"0,00"
77622832,"0,00"
77622833,"0,00"
7762281,"0,00"
77622831,"0,00"
7762282,"0,00"
77622621,"0,00"
7762254,"0,00"
77622623,"0,00"
77622622,"0,00"
7763212,"0,00"
776179841,"0,00"
77617985,"0,00"
7763211,"0,00"
77617983,"0,00"
77617986,"0,00"
776179842,"0,00"
7762285,"0,00"
7762289,"0,00"
7762286,"0,00"
776244324,"0,00"
7762287,"0,00"
776244322,"0,00"
7762288,"0,00"
77624436,"0,00"
7778995,"0,00"
7778996,"0,00"
7778997,"0,00"
77789935,"0,00"
7762887,"0,00"
77789934,"0,00"
77624993,"0,00"
7762884,"0,00"
7778994,"0,00"
7762886,"0,00"
7778992,"0,00"
77789913,"0,00"
7778999,"0,00"
77789933,"0,00"
77789931,"0,00"
77789932,"0,00"
7778983,"0,00"
77628963,"0,00"
77789912,"0,00"
7778985,"0,00"
77586171,"0,00"
77586173,"0,00"
77586172,"0,00"
77586181,"0,00"
77586185,"0,00"
77585692,"0,00"
775856994,"0,00"
775856991,"0,00"
77585694,"0,00"
77586122,"0,00"
77564822,"0,00"
77585682,"0,00"
77585696,"0,00"
77586182,"0,00"
77564892,"0,00"
77585695,"0,00"
77564843,"0,00"
77585693,"0,00"
7756488,"0,00"
775856913,"0,00"
7758563,"0,00"
775856992,"0,00"
7756462,"0,00"
77564893,"0,00"
77564812,"0,00"
77585643,"0,00"
77564823,"0,00"
77585683,"0,00"
775856995,"0,00"
77585642,"0,00"
77585651,"0,00"
77585641,"0,00"
775856993,"0,00"
77585681,"0,00"
7758567,"0,00"
775856911,"0,00"
77585653,"0,00"
7756465,"0,00"
775856997,"0,00"
7756449,"0,00"
775856996,"0,00"
77585698,"0,00"
77564842,"0,00"
77585697,"0,00"
77585732,"0,00"
77585652,"0,00"
77585621,"0,00"
775856912,"0,00"
7758561,"0,00"
7758566,"0,00"
77585622,"0,00"
7758578,"0,00"
77586155,"0,00"
77586133,"0,00"
77586153,"0,00"
77586152,"0,00"
77586151,"0,00"
77586121,"0,00"
77586141,"0,00"
77586161,"0,00"
77586132,"0,00"
77585792,"0,00"
77586154,"0,00"
77586135,"0,00"
77586111,"0,00"
77586113,"0,00"
77586123,"0,00"
77586134,"0,00"
77586131,"0,00"
77586142,"0,00"
77586112,"0,00"
775873,"0,00"
7758742,"0,00"
77586143,"0,00"
7758714,"0,00"
7758712,"0,00"
7758825,"0,00"
77586162,"0,00"
77586163,"0,00"
7758652,"0,00"
7758662,"0,00"
7758822,"0,00"
7758651,"0,00"
7758626,"0,00"
7758619,"0,00"
7758623,"0,00"
7758627,"0,00"
775863,"0,00"
7758622,"0,00"
7758625,"0,00"
7758621,"0,00"
7758624,"0,00"
77586184,"0,00"
7758641,"0,00"
77586183,"0,00"
7758644,"0,00"
775875,"0,00"
7758761,"0,00"
7758817,"0,00"
7758791,"0,00"
7758741,"0,00"
7758813,"0,00"
77587921,"0,00"
7758745,"0,00"
7758823,"0,00"
7758744,"0,00"
7758821,"0,00"
7758816,"0,00"
77587923,"0,00"
77587922,"0,00"
7758824,"0,00"
7758815,"0,00"
775877,"0,00"
7758743,"0,00"
7758917,"0,00"
77589163,"0,00"
77589161,"0,00"
77588322,"0,00"
77588332,"0,00"
77588335,"0,00"
7758831,"0,00"
7758665,"0,00"
77588331,"0,00"
77588334,"0,00"
77588333,"0,00"
77588321,"0,00"
77588323,"0,00"
7758664,"0,00"
77589162,"0,00"
7758814,"0,00"
7758812,"0,00"
7758785,"0,00"
7758915,"0,00"
7758913,"0,00"
7758783,"0,00"
7758911,"0,00"
7758811,"0,00"
7758914,"0,00"
7758912,"0,00"
7758781,"0,00"
7758793,"0,00"
7758764,"0,00"
77587273,"0,00"
775872763,"0,00"
7758763,"0,00"
7758765,"0,00"
7758762,"0,00"
775872762,"0,00"
77587272,"0,00"
77587271,"0,00"
77587274,"0,00"
77589222,"0,00"
77587264,"0,00"
77589223,"0,00"
7758782,"0,00"
7758784,"0,00"
775872951,"0,00"
77587293,"0,00"
775872941,"0,00"
775872943,"0,00"
77587297,"0,00"
77587296,"0,00"
775872953,"0,00"
775829693,"0,00"
775872952,"0,00"
775829643,"0,00"
77587298,"0,00"
775872993,"0,00"
77582966,"0,00"
775872992,"0,00"
775872991,"0,00"
77587285,"0,00"
77587281,"0,00"
77587284,"0,00"
775872761,"0,00"
77589243,"0,00"
77589256,"0,00"
77587283,"0,00"
77587275,"0,00"
77589263,"0,00"
775872823,"0,00"
77587291,"0,00"
77589262,"0,00"
77587277,"0,00"
775872821,"0,00"
77589242,"0,00"
775872822,"0,00"
7778935,"0,00"
77789341,"0,00"
7778936,"0,00"
777892,"0,00"
7778931,"0,00"
7778932,"0,00"
7778933,"0,00"
77789343,"0,00"
77789342,"0,00"
77824764,"0,00"
77824765,"0,00"
77824772,"0,00"
77824782,"0,00"
7778938,"0,00"
7778937,"0,00"
77788312,"0,00"
7778939,"0,00"
7778951,"0,00"
7778952,"0,00"
7778981,"0,00"
7778974,"0,00"
77789911,"0,00"
7778973,"0,00"
7778975,"0,00"
7778984,"0,00"
7778982,"0,00"
7778965,"0,00"
77789623,"0,00"
77628962,"0,00"
77789627,"0,00"
77789621,"0,00"
7762897,"0,00"
77789626,"0,00"
77789622,"0,00"
77629483,"0,00"
77824926,"0,00"
7778969,"0,00"
77789624,"0,00"
7778971,"0,00"
77789625,"0,00"
77789612,"0,00"
77824773,"0,00"
77824775,"0,00"
77824774,"0,00"
77824781,"0,00"
77824753,"0,00"
77824761,"0,00"
778247422,"0,00"
77824771,"0,00"
77824741,"0,00"
77824763,"0,00"
77824791,"0,00"
77824793,"0,00"
77824784,"0,00"
77824792,"0,00"
77824911,"0,00"
77824783,"0,00"
778249121,"0,00"
77824914,"0,00"
77789674,"0,00"
77824924,"0,00"
778249122,"0,00"
77824922,"0,00"
778249123,"0,00"
778247423,"0,00"
77824785,"0,00"
7778964,"0,00"
77824786,"0,00"
7778966,"0,00"
77789672,"0,00"
77824787,"0,00"
77789611,"0,00"
777894,"0,00"
7756199,"0,00"
77561985,"0,00"
7756346,"0,00"
77563483,"0,00"
77561986,"0,00"
7756347,"0,00"
7756343,"0,00"
7756341,"0,00"
77561981,"0,00"
77563481,"0,00"
7756349,"0,00"
7756382,"0,00"
77561674,"0,00"
7756344,"0,00"
77563482,"0,00"
7756383,"0,00"
77561983,"0,00"
7756342,"0,00"
7756345,"0,00"
77561987,"0,00"
77561672,"0,00"
77561694,"0,00"
7756421,"0,00"
77564142,"0,00"
7756422,"0,00"
7756384,"0,00"
77561695,"0,00"
7756387,"0,00"
7756385,"0,00"
77561691,"0,00"
7756386,"0,00"
77564143,"0,00"
7756424,"0,00"
7756415,"0,00"
7756423,"0,00"
7756431,"0,00"
7756436,"0,00"
77565634,"0,00"
7756437,"0,00"
7756434,"0,00"
77564123,"0,00"
7756435,"0,00"
7756433,"0,00"
775617871,"0,00"
77561911,"0,00"
77561789,"0,00"
77561781,"0,00"
77561783,"0,00"
775617875,"0,00"
7756179,"0,00"
77561656,"0,00"
77561785,"0,00"
77561912,"0,00"
7756197,"0,00"
7756192,"0,00"
77561941,"0,00"
7756193,"0,00"
77561982,"0,00"
7756196,"0,00"
77561984,"0,00"
77561913,"0,00"
7756195,"0,00"
775617873,"0,00"
77561786,"0,00"
77561788,"0,00"
775617874,"0,00"
7756432,"0,00"
7756444,"0,00"
7756443,"0,00"
77564461,"0,00"
7756441,"0,00"
7756451,"0,00"
7756442,"0,00"
7756445,"0,00"
77564811,"0,00"
7756491,"0,00"
7756477,"0,00"
7756479,"0,00"
7756447,"0,00"
7756454,"0,00"
7756472,"0,00"
7756461,"0,00"
7756564,"0,00"
7756478,"0,00"
7756463,"0,00"
77565654,"0,00"
7756474,"0,00"
7756453,"0,00"
7756566,"0,00"
7756455,"0,00"
7756464,"0,00"
7756471,"0,00"
7756473,"0,00"
7756476,"0,00"
7756452,"0,00"
7756475,"0,00"
77564841,"0,00"
7756485,"0,00"
77564821,"0,00"
7756483,"0,00"
77564891,"0,00"
7756487,"0,00"
7756486,"0,00"
7756493,"0,00"
77564813,"0,00"
77564921,"0,00"
77565655,"0,00"
77565653,"0,00"
775829453,"0,00"
775829455,"0,00"
775829454,"0,00"
77582942,"0,00"
77582922,"0,00"
77582924,"0,00"
775829451,"0,00"
77582941,"0,00"
775829431,"0,00"
775829452,"0,00"
775829441,"0,00"
775829433,"0,00"
77582928,"0,00"
77582949,"0,00"
77582927,"0,00"
77638893,"0,00"
77582946,"0,00"
775829456,"0,00"
775829457,"0,00"
77638892,"0,00"
77582947,"0,00"
77582948,"0,00"
77638625,"0,00"
775829445,"0,00"
775829447,"0,00"
77638949,"0,00"
7758294423,"0,00"
775829443,"0,00"
7758294421,"0,00"
775829444,"0,00"
775829446,"0,00"
77638624,"0,00"
77582812,"0,00"
77582923,"0,00"
7758293,"0,00"
77582811,"0,00"
7758291,"0,00"
77582921,"0,00"
77624631,"0,00"
77624632,"0,00"
77624633,"0,00"
77624621,"0,00"
77624656,"0,00"
7762475,"0,00"
7762461,"0,00"
77624651,"0,00"
77624721,"0,00"
77624652,"0,00"
77624913,"0,00"
77624654,"0,00"
77624655,"0,00"
77624912,"0,00"
77624641,"0,00"
77624653,"0,00"
7762473,"0,00"
7762471,"0,00"
77624911,"0,00"
7762477,"0,00"
77624583,"0,00"
77624642,"0,00"
776244267,"0,00"
77624622,"0,00"
776244266,"0,00"
77624623,"0,00"
776245692,"0,00"
77624579,"0,00"
77624581,"0,00"
77624591,"0,00"
77624593,"0,00"
77624582,"0,00"
77624624,"0,00"
77624625,"0,00"
776244842,"0,00"
776244843,"0,00"
776244283,"0,00"
7762442622,"0,00"
7762442623,"0,00"
77624643,"0,00"
77624662,"0,00"
77624657,"0,00"
77624658,"0,00"
776244242,"0,00"
776245693,"0,00"
776259722,"0,00"
77624592,"0,00"
77624578,"0,00"
77624723,"0,00"
77634923,"0,00"
7763868,"0,00"
77634921,"0,00"
7763869,"0,00"
7763482,"0,00"
7763483,"0,00"
7763484,"0,00"
77634922,"0,00"
77634971,"0,00"
7763495,"0,00"
77634973,"0,00"
7763496,"0,00"
7763493,"0,00"
77634941,"0,00"
7763476,"0,00"
7763445,"0,00"
77638642,"0,00"
7763485,"0,00"
77638643,"0,00"
7763481,"0,00"
7763866,"0,00"
7763436,"0,00"
7763443,"0,00"
77634341,"0,00"
7763441,"0,00"
7763451,"0,00"
7763435,"0,00"
7763437,"0,00"
7763472,"0,00"
7763452,"0,00"
7763444,"0,00"
77634691,"0,00"
77634693,"0,00"
77634673,"0,00"
77634942,"0,00"
77634661,"0,00"
77634671,"0,00"
7763463,"0,00"
77634672,"0,00"
77632922,"0,00"
7763283,"0,00"
7763465,"0,00"
77632923,"0,00"
7763296,"0,00"
7763462,"0,00"
7763464,"0,00"
77634614,"0,00"
77634344,"0,00"
7763455,"0,00"
7763491,"0,00"
77634612,"0,00"
7763474,"0,00"
77634345,"0,00"
7763478,"0,00"
7763454,"0,00"
77634613,"0,00"
77634615,"0,00"
77634611,"0,00"
77824984,"0,00"
77824927,"0,00"
77824925,"0,00"
7762949,"0,00"
7778968,"0,00"
775829923,"0,00"
77624952,"0,00"
77624922,"0,00"
77624923,"0,00"
77624835,"0,00"
77624834,"0,00"
77624831,"0,00"
77624837,"0,00"
77624832,"0,00"
7762485,"0,00"
77624833,"0,00"
77624914,"0,00"
77624931,"0,00"
77624915,"0,00"
77624921,"0,00"
77624954,"0,00"
77624761,"0,00"
77624811,"0,00"
77624812,"0,00"
77624813,"0,00"
77624934,"0,00"
77624937,"0,00"
77624932,"0,00"
776249361,"0,00"
77624935,"0,00"
77624933,"0,00"
7762482,"0,00"
7762474,"0,00"
77624762,"0,00"
77624763,"0,00"
776259783,"0,00"
776259782,"0,00"
776259774,"0,00"
77625994,"0,00"
77625996,"0,00"
77624836,"0,00"
7762484,"0,00"
7778953,"0,00"
77789613,"0,00"
7778963,"0,00"
77789671,"0,00"
77789675,"0,00"
77789673,"0,00"
7778972,"0,00"
7778872,"0,00"
7778836,"0,00"
7778882,"0,00"
7778894,"0,00"
7778787,"0,00"
77824751,"0,00"
778247162,"0,00"
778247163,"0,00"
7778786,"0,00"
7782473,"0,00"
77824752,"0,00"
77824762,"0,00"
77824743,"0,00"
778247421,"0,00"
7763479,"0,00"
7763453,"0,00"
7763471,"0,00"
7763475,"0,00"
7763477,"0,00"
77634343,"0,00"
7763473,"0,00"
775829651,"0,00"
775829652,"0,00"
775829653,"0,00"
775829635,"0,00"
7758295,"0,00"
77582796,"0,00"
775829631,"0,00"
775829632,"0,00"
775829613,"0,00"
775829611,"0,00"
775829633,"0,00"
775829612,"0,00"
775829634,"0,00"
775827863,"0,00"
775829641,"0,00"
775829642,"0,00"
775829622,"0,00"
775829621,"0,00"
775829623,"0,00"
775829811,"0,00"
77582971,"0,00"
775829812,"0,00"
77582984,"0,00"
77582989,"0,00"
77582967,"0,00"
775827862,"0,00"
77582968,"0,00"
77582988,"0,00"
775826993,"0,00"
775826991,"0,00"
775829692,"0,00"
775829691,"0,00"
77582667,"0,00"
77582788,"0,00"
7763213,"0,00"
7763333,"0,00"
7763317,"0,00"
7763232,"0,00"
7763332,"0,00"
7763321,"0,00"
7763319,"0,00"
7763251,"0,00"
7763231,"0,00"
7763235,"0,00"
7763233,"0,00"
7763234,"0,00"
77632522,"0,00"
7763331,"0,00"
7763314,"0,00"
7763318,"0,00"
77632521,"0,00"
7763312,"0,00"
776334,"0,00"
7763227,"0,00"
77632231,"0,00"
77632252,"0,00"
77632233,"0,00"
7763242,"0,00"
77632482,"0,00"
77632212,"0,00"
77632213,"0,00"
77632211,"0,00"
7763222,"0,00"
77632253,"0,00"
77632291,"0,00"
7763241,"0,00"
77632251,"0,00"
77632281,"0,00"
77632232,"0,00"
7763323,"0,00"
7763351,"0,00"
7763322,"0,00"
7762316,"0,00"
7762318,"0,00"
77624674,"0,00"
77624673,"0,00"
77624659,"0,00"
77624661,"0,00"
77624671,"0,00"
77624665,"0,00"
77624675,"0,00"
77624486,"0,00"
77624483,"0,00"
776244841,"0,00"
77624485,"0,00"
77624487,"0,00"
776244993,"0,00"
77624498,"0,00"
776244973,"0,00"
776244972,"0,00"
776244991,"0,00"
776244992,"0,00"
776244943,"0,00"
776244942,"0,00"
77624672,"0,00"
776249483,"0,00"
776249362,"0,00"
776249482,"0,00"
776249363,"0,00"
77624692,"0,00"
77624691,"0,00"
77624664,"0,00"
77624663,"0,00"
776244821,"0,00"
776244971,"0,00"
776244823,"0,00"
776244822,"0,00"
77624481,"0,00"
77624474,"0,00"
776244282,"0,00"
77624495,"0,00"
77624493,"0,00"
77624496,"0,00"
776244941,"0,00"
77624491,"0,00"
77629444,"0,00"
77629445,"0,00"
7762996,"0,00"
77629443,"0,00"
77629461,"0,00"
77629462,"0,00"
7762845,"0,00"
7762844,"0,00"
77629463,"0,00"
7762894,"0,00"
7762892,"0,00"
77629481,"0,00"
77629482,"0,00"
7762947,"0,00"
7762999,"0,00"
77629453,"0,00"
7762933,"0,00"
7762932,"0,00"
7762931,"0,00"
7762921,"0,00"
7762917,"0,00"
7762942,"0,00"
77629432,"0,00"
77628423,"0,00"
7762834,"0,00"
77629412,"0,00"
77629431,"0,00"
7762916,"0,00"
77628422,"0,00"
77629413,"0,00"
7762832,"0,00"
7762914,"0,00"
7762913,"0,00"
7762915,"0,00"
776273,"0,00"
7762912,"0,00"
7762922,"0,00"
776262,"0,00"
776263,"0,00"
776271,"0,00"
77625999,"0,00"
7762611,"0,00"
7762613,"0,00"
7762721,"0,00"
7762612,"0,00"
7762951,"0,00"
7762911,"0,00"
77629411,"0,00"
7762953,"0,00"
7762972,"0,00"
7762952,"0,00"
77629433,"0,00"
7762974,"0,00"
7762971,"0,00"
7762973,"0,00"
77629441,"0,00"
77629451,"0,00"
77629452,"0,00"
7762992,"0,00"
7762979,"0,00"
77629442,"0,00"
77629951,"0,00"
77629952,"0,00"
7762841,"0,00"
776287,"0,00"
776285,"0,00"
7762837,"0,00"
7762843,"0,00"
77628421,"0,00"
7762861,"0,00"
7762839,"0,00"
77628381,"0,00"
77628383,"0,00"
77628382,"0,00"
7762891,"0,00"
7762881,"0,00"
7762836,"0,00"
7762833,"0,00"
7762835,"0,00"
77624895,"0,00"
77624978,"0,00"
7762865,"0,00"
77624883,"0,00"
7762864,"0,00"
7762863,"0,00"
7762885,"0,00"
7762862,"0,00"
7762883,"0,00"
7762821,"0,00"
7762831,"0,00"
7762823,"0,00"
77582473,"0,00"
77582475,"0,00"
77582481,"0,00"
77582492,"0,00"
77582491,"0,00"
77582726,"0,00"
77582725,"0,00"
77582727,"0,00"
77582721,"0,00"
77582723,"0,00"
77582724,"0,00"
77582493,"0,00"
77582462,"0,00"
77582495,"0,00"
77582483,"0,00"
77582494,"0,00"
77582872,"0,00"
77582484,"0,00"
77582882,"0,00"
77582482,"0,00"
77582486,"0,00"
77582487,"0,00"
7758286,"0,00"
7758284,"0,00"
775827584,"0,00"
775827585,"0,00"
77582729,"0,00"
77582728,"0,00"
77582753,"0,00"
77582754,"0,00"
77582722,"0,00"
77582756,"0,00"
77582759,"0,00"
7758277,"0,00"
77582765,"0,00"
77582664,"0,00"
77582764,"0,00"
775827891,"0,00"
775827892,"0,00"
775827622,"0,00"
775827621,"0,00"
77582763,"0,00"
77582755,"0,00"
775827581,"0,00"
77582757,"0,00"
775827582,"0,00"
775827583,"0,00"
7758283,"0,00"
77582794,"0,00"
77582791,"0,00"
77582795,"0,00"
77582797,"0,00"
77582792,"0,00"
77582793,"0,00"
77582814,"0,00"
77582782,"0,00"
775827855,"0,00"
77582781,"0,00"
77582783,"0,00"
775827853,"0,00"
77582784,"0,00"
775827852,"0,00"
775827854,"0,00"
775827851,"0,00"
77582787,"0,00"
775827861,"0,00"
775827893,"0,00"
77582666,"0,00"
77624893,"0,00"
7762486,"0,00"
77624972,"0,00"
77624894,"0,00"
77624881,"0,00"
77624891,"0,00"
77624882,"0,00"
7762487,"0,00"
77624892,"0,00"
77627223,"0,00"
7762725,"0,00"
775829931,"0,00"
775829861,"0,00"
775829853,"0,00"
77582987,"0,00"
77589273,"0,00"
775829863,"0,00"
775829851,"0,00"
77582983,"0,00"
775829852,"0,00"
77582973,"0,00"
77582972,"0,00"
775829813,"0,00"
7758294422,"0,00"
77582991,"0,00"
775829432,"0,00"
775829825,"0,00"
775829827,"0,00"
775829826,"0,00"
775829822,"0,00"
775829824,"0,00"
775829821,"0,00"
775829823,"0,00"
775829921,"0,00"
775829922,"0,00"
775829862,"0,00"
7758298291,"0,00"
77624419,"0,00"
776244311,"0,00"
776244211,"0,00"
776244173,"0,00"
776244315,"0,00"
776244314,"0,00"
77624433,"0,00"
776244321,"0,00"
776244313,"0,00"
776244351,"0,00"
776244353,"0,00"
776244352,"0,00"
77624434,"0,00"
776244226,"0,00"
776244312,"0,00"
77624451,"0,00"
776244221,"0,00"
776244224,"0,00"
776244223,"0,00"
776244222,"0,00"
776244213,"0,00"
776244272,"0,00"
776244274,"0,00"
7762442273,"0,00"
776244229,"0,00"
776244293,"0,00"
7762442271,"0,00"
776244228,"0,00"
776244225,"0,00"
7762442272,"0,00"
776244231,"0,00"
776244291,"0,00"
7762442332,"0,00"
776244276,"0,00"
776244271,"0,00"
7762442331,"0,00"
776244277,"0,00"
776244279,"0,00"
776244273,"0,00"
77624425,"0,00"
776244275,"0,00"
776244235,"0,00"
7762442333,"0,00"
776244212,"0,00"
776244232,"0,00"
776244172,"0,00"
77624471,"0,00"
77624468,"0,00"
77624466,"0,00"
77624492,"0,00"
77624464,"0,00"
776244763,"0,00"
77624473,"0,00"
77624472,"0,00"
776244762,"0,00"
77624477,"0,00"
77624475,"0,00"
776244761,"0,00"
776244614,"0,00"
776244632,"0,00"
776244612,"0,00"
776244292,"0,00"
77624441,"0,00"
77624439,"0,00"
776244381,"0,00"
776244631,"0,00"
776244613,"0,00"
77624453,"0,00"
776244615,"0,00"
77624437,"0,00"
776244611,"0,00"
776244382,"0,00"
77624445,"0,00"
77624443,"0,00"
77624446,"0,00"
77624444,"0,00"
776244633,"0,00"
776244651,"0,00"
776244265,"0,00"
776244263,"0,00"
776244264,"0,00"
7762442621,"0,00"
776244261,"0,00"
776244278,"0,00"
776244281,"0,00"
775615,"0,00"
7756141,"0,00"
77561397,"0,00"
775789262,"0,00"
7756171,"0,00"
775789261,"0,00"
77561373,"0,00"
77561393,"0,00"
775789242,"0,00"
77561396,"0,00"
77561721,"0,00"
77561372,"0,00"
77561632,"0,00"
775789243,"0,00"
77561642,"0,00"
77561782,"0,00"
7756173,"0,00"
77561382,"0,00"
7756175,"0,00"
77561391,"0,00"
7756161,"0,00"
77561395,"0,00"
77561633,"0,00"
77561381,"0,00"
7756174,"0,00"
77561631,"0,00"
7756162,"0,00"
7756177,"0,00"
77561641,"0,00"
775789263,"0,00"
77561383,"0,00"
7756176,"0,00"
775617221,"0,00"
7756181,"0,00"
775617222,"0,00"
77561422,"0,00"
77561724,"0,00"
7756183,"0,00"
77561723,"0,00"
77561441,"0,00"
7756143,"0,00"
77561451,"0,00"
77561421,"0,00"
77561423,"0,00"
77561426,"0,00"
77561943,"0,00"
7756182,"0,00"
77561942,"0,00"
77561681,"0,00"
77561662,"0,00"
77561668,"0,00"
77561693,"0,00"
77561653,"0,00"
77561663,"0,00"
77561677,"0,00"
77561665,"0,00"
77561671,"0,00"
77561659,"0,00"
77561692,"0,00"
77561675,"0,00"
77561657,"0,00"
77561683,"0,00"
77561673,"0,00"
77561682,"0,00"
77561667,"0,00"
77561666,"0,00"
77561676,"0,00"
775616691,"0,00"
77561652,"0,00"
77561654,"0,00"
775617872,"0,00"
77561784,"0,00"
775826981,"0,00"
775826992,"0,00"
77582665,"0,00"
77582692,"0,00"
775826952,"0,00"
77582661,"0,00"
77582663,"0,00"
7762893,"0,00"
7762895,"0,00"
7762882,"0,00"
77628961,"0,00"
7762811,"0,00"
7762812,"0,00"
7762723,"0,00"
77627221,"0,00"
77627222,"0,00"
7762724,"0,00"
776259972,"0,00"
776259973,"0,00"
7762822,"0,00"
7762813,"0,00"
77634144,"0,00"
7763364,"0,00"
7763365,"0,00"
77632525,"0,00"
77632524,"0,00"
7763361,"0,00"
7763363,"0,00"
7763245,"0,00"
77632441,"0,00"
77632562,"0,00"
776324421,"0,00"
7763253,"0,00"
7763243,"0,00"
77632491,"0,00"
77632443,"0,00"
77632571,"0,00"
7763247,"0,00"
77632481,"0,00"
7763294,"0,00"
77632561,"0,00"
776324423,"0,00"
77632573,"0,00"
77632553,"0,00"
77632572,"0,00"
77632563,"0,00"
77632552,"0,00"
77632551,"0,00"
7763246,"0,00"
77632555,"0,00"
7763259,"0,00"
