fid,COBACIA,cod_setor,tipo_setor,cod_mun,mun_nm,uf,situacao_setor,disp_q95,dem_ret_ano,dem_acm,bal_perc,disp/dem,fator_iminente,fator_pós_deficit,fator_de_risco_total,dmu_nu_popurbana,ihu_pc_risco_inerente,ihu_pc_riscoposdeficit,ihu_pc_risco,ihu_nu_popriscoinerente,ihu_nu_popriscoposdeficit,ihu_nu_popriscototal,ihu_pc_cobrede,ihu_cs_ish,ISH,area_setor,area_otto,area_scbc,deman_indus,densidade,pop_urb_scbc,pop_urb_bacia,perc_scbc,ihu_rel,ire_cs_hum,CORINGA,igh_ind
12778,775789463,320360105000017,Rural,3203601,Mucurici,Espírito Santo,8,"0,031","0,005","0,005","16,397","6,098702404","0,009","0,000","0,009",3.852,"0,00896","0,00000","0,00896",35,0,35,1,"3,00",Médio,"160,3027266","18,81087958","5,361",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12779,77578955,320360105000017,Rural,3203601,Mucurici,Espírito Santo,8,"0,499","0,001","0,085","17,100","5,847869563","0,010","0,000","0,010",3.852,"0,00975","0,00000","0,00975",38,0,38,1,"3,00",Médio,"160,3027266","18,77598674","5,525",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12780,7757894422,320360105000017,Rural,3203601,Mucurici,Espírito Santo,8,"0,012","0,000","0,000","3,171","31,53846538","0,000","0,000","0,000",3.852,"0,00034","0,00000","0,00034",1,0,1,1,"5,00",Máximo,"160,3027266","7,300653498","2,986",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12781,775788971,320360105000017,Rural,3203601,Mucurici,Espírito Santo,8,"0,091","0,001","0,005","5,587","17,89946963","0,001","0,000","0,001",3.852,"0,00104","0,00000","0,00104",4,0,4,1,"5,00",Máximo,"160,3027266","8,575824469","7,063",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12782,775789453,320360105000017,Rural,3203601,Mucurici,Espírito Santo,8,"0,213","0,000","0,041","19,130","5,227311427","0,012","0,000","0,012",3.852,"0,01220","0,00000","0,01220",47,0,47,1,"3,00",Médio,"160,3027266","4,700201617","4,699",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12783,775789445,320360105000017,Rural,3203601,Mucurici,Espírito Santo,8,"0,036","0,006","0,006","15,560","6,426919916","0,008","0,000","0,008",3.852,"0,00807","0,00000","0,00807",31,0,31,1,"3,00",Médio,"160,3027266","22,0319493","21,345",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12784,775789492,320360105000017,Rural,3203601,Mucurici,Espírito Santo,8,"0,009","0,001","0,001","5,828","17,15747655","0,001","0,000","0,001",3.852,"0,00113","0,00000","0,00113",4,0,4,1,"5,00",Máximo,"160,3027266","5,369401904","5,345",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12785,775789441,320360105000017,Rural,3203601,Mucurici,Espírito Santo,8,"0,126","0,000","0,010","8,275","12,08443423","0,002","0,000","0,002",3.852,"0,00228","0,00000","0,00228",9,0,9,1,"5,00",Máximo,"160,3027266","0,4352341935","0,142",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12786,775789724,320360110000002,Urbana,3203601,Mucurici,Espírito Santo,1,"0,008","0,001","0,001","6,772","14,76723409","0,002","0,000","0,002",3.852,"0,00153","0,00000","0,00153",6,0,6,1,"5,00",Máximo,"0,1910827769","5,112989093","0,128","0,0000398","0,000007784096402","0,0000009963643394","0,0000398000849","0,02503427988","0,125","5,000",Máximo,"211,06"
12787,775789725,320360110000002,Urbana,3203601,Mucurici,Espírito Santo,1,"0,025","0,005","0,005","19,168","5,216932479","0,012","0,000","0,012",3.852,"0,01225","0,00000","0,01225",47,0,47,1,"3,00",Médio,"0,1910827769","15,23946336","0,063","0,0000345","0,000002263859244","0,0000001426231324","0,00003449895102","0,004134003837","0,012","3,000",Médio,"724,64"
12788,77578992,320360110000003,Rural,3203601,Mucurici,Espírito Santo,8,"0,038","0,002","0,002","5,832","17,14568566","0,001","0,000","0,001",3.852,"0,00113","0,00000","0,00113",4,0,4,1,"5,00",Máximo,"71,35974143","23,15911751","15,708",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12789,77578981,320360110000003,Rural,3203601,Mucurici,Espírito Santo,8,"0,073","0,001","0,005","6,854","14,58983883","0,002","0,000","0,002",3.852,"0,00157","0,00000","0,00157",6,0,6,1,"5,00",Máximo,"71,35974143","6,694067553","6,694",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12790,77578983,320360110000003,Rural,3203601,Mucurici,Espírito Santo,8,"0,052","0,001","0,004","7,344","13,61730043","0,002","0,000","0,002",3.852,"0,00180","0,00000","0,00180",7,0,7,1,"5,00",Máximo,"71,35974143","5,049446536","4,906",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12791,77578991,320360110000003,Rural,3203601,Mucurici,Espírito Santo,8,"0,214","0,000","0,018","8,354","11,97068783","0,002","0,000","0,002",3.852,"0,00233","0,00000","0,00233",9,0,9,1,"5,00",Máximo,"71,35974143","0,6098398911","0,224",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12792,775789724,320360110000003,Rural,3203601,Mucurici,Espírito Santo,8,"0,008","0,001","0,001","6,772","14,76723409","0,002","0,000","0,002",3.852,"0,00153","0,00000","0,00153",6,0,6,1,"5,00",Máximo,"71,35974143","5,112989093","0,005","0,0000398","0,000007784096402","0,00000003892048201","0,0000398000849","0,000977901558","0,005","5,000",Máximo,"211,06"
12793,77578982,320360110000003,Rural,3203601,Mucurici,Espírito Santo,8,"0,010","0,001","0,001","5,684","17,59259684","0,001","0,000","0,001",3.852,"0,00108","0,00000","0,00108",4,0,4,1,"5,00",Máximo,"71,35974143","5,929154536","5,929",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12794,77578971,320360110000003,Rural,3203601,Mucurici,Espírito Santo,8,"0,374","0,010","0,040","10,830","9,233435445","0,004","0,000","0,004",3.852,"0,00391","0,00000","0,00391",15,0,15,1,"4,00",Alto,"71,35974143","10,88338066","0,025",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12795,775789721,320360110000003,Rural,3203601,Mucurici,Espírito Santo,8,"0,060","0,000","0,007","11,230","8,904876928","0,004","0,000","0,004",3.852,"0,00420","0,00000","0,00420",16,0,16,1,"4,00",Alto,"71,35974143","1,16235002","0,433",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12796,77578973,320360110000003,Rural,3203601,Mucurici,Espírito Santo,8,"0,296","0,000","0,023","7,905","12,65024316","0,002","0,000","0,002",3.852,"0,00208","0,00000","0,00208",8,0,8,1,"5,00",Máximo,"71,35974143","5,2666057","4,097",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12797,77578984,320360110000003,Rural,3203601,Mucurici,Espírito Santo,8,"0,015","0,001","0,001","5,837","17,13134044","0,001","0,000","0,001",3.852,"0,00114","0,00000","0,00114",4,0,4,1,"5,00",Máximo,"71,35974143","9,228198268","8,974",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12798,775789725,320360110000003,Rural,3203601,Mucurici,Espírito Santo,8,"0,025","0,005","0,005","19,168","5,216932479","0,012","0,000","0,012",3.852,"0,01225","0,00000","0,01225",47,0,47,1,"3,00",Médio,"71,35974143","15,23946336","3,096","0,0000345","0,000002263859244","0,000007008908219","0,00003449895102","0,20315676","0,609","3,000",Médio,"724,64"
12799,77578985,320360110000003,Rural,3203601,Mucurici,Espírito Santo,8,"0,029","0,002","0,002","5,618","17,79895967","0,001","0,000","0,001",3.852,"0,00105","0,00000","0,00105",4,0,4,1,"5,00",Máximo,"71,35974143","17,60587989","16,521",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12800,775789931,320360110000003,Rural,3203601,Mucurici,Espírito Santo,8,"0,175","0,000","0,016","8,904","11,23047708","0,003","0,000","0,003",3.852,"0,00264","0,00000","0,00264",10,0,10,1,"4,00",Alto,"71,35974143","3,158911762","0,019",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12801,775789722,320360110000003,Rural,3203601,Mucurici,Espírito Santo,8,"0,011","0,001","0,001","5,137","19,46529541","0,001","0,000","0,001",3.852,"0,00088","0,00000","0,00088",3,0,3,1,"5,00",Máximo,"71,35974143","6,59373031",0,0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12802,77578997,320360110000003,Rural,3203601,Mucurici,Espírito Santo,8,"0,059","0,001","0,003","5,913","16,91288255","0,001","0,000","0,001",3.852,"0,00117","0,00000","0,00117",4,0,4,1,"5,00",Máximo,"71,35974143","12,92205771","0,142",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12803,775789723,320360110000003,Rural,3203601,Mucurici,Espírito Santo,8,"0,048","0,001","0,006","12,828","7,795226342","0,005","0,000","0,005",3.852,"0,00549","0,00000","0,00549",21,0,21,1,"4,00",Alto,"71,35974143","8,596766669","4,491",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12804,77561664,320360110000003,Rural,3203601,Mucurici,Espírito Santo,8,"0,012","0,001","0,001","6,164","16,22350498","0,001","0,000","0,001",3.852,"0,00127","0,00000","0,00127",5,0,5,1,"5,00",Máximo,"71,35974143","10,6745614","0,096",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12805,77578954,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,013","0,000","0,000","3,098","32,28105222","0,000","0,000","0,000",3.852,"0,00032","0,00000","0,00032",1,0,1,1,"5,00",Máximo,"112,3797421","7,9196541","2,774",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12806,77578983,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,052","0,001","0,004","7,344","13,61730043","0,002","0,000","0,002",3.852,"0,00180","0,00000","0,00180",7,0,7,1,"5,00",Máximo,"112,3797421","5,049446536","0,143",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12807,77561643,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,014","0,001","0,001","4,850","20,61835501","0,001","0,000","0,001",3.852,"0,00078","0,00000","0,00078",3,0,3,1,"5,00",Máximo,"112,3797421","12,26144879","0,094",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12808,77561655,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,325","0,000","0,036","10,983","9,104699413","0,004","0,000","0,004",3.852,"0,00402","0,00000","0,00402",15,0,15,1,"4,00",Alto,"112,3797421","6,137587248","0,015",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12809,77578929,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,033","0,001","0,001","3,145","31,79497694","0,000","0,000","0,000",3.852,"0,00033","0,00000","0,00033",1,0,1,1,"5,00",Máximo,"112,3797421","20,17675979","1,531",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12810,77578957,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,451","0,012","0,067","14,847","6,735166004","0,007","0,000","0,007",3.852,"0,00735","0,00000","0,00735",28,0,28,1,"3,00",Médio,"112,3797421","6,761183285","3,519",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12811,77578928,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,022","0,002","0,002","11,056","9,044581277","0,004","0,000","0,004",3.852,"0,00407","0,00000","0,00407",16,0,16,1,"4,00",Alto,"112,3797421","13,50938061","7,808",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12812,775789275,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,056","0,000","0,004","6,301","15,87001647","0,001","0,000","0,001",3.852,"0,00132","0,00000","0,00132",5,0,5,1,"5,00",Máximo,"112,3797421","0,5202949571","0,222",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12813,77561658,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,009","0,001","0,001","5,987","16,70189928","0,001","0,000","0,001",3.852,"0,00119","0,00000","0,00119",5,0,5,1,"5,00",Máximo,"112,3797421","7,928075904","0,091",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12814,77578963,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,044","0,003","0,003","7,262","13,76967175","0,002","0,000","0,002",3.852,"0,00176","0,00000","0,00176",7,0,7,1,"5,00",Máximo,"112,3797421","26,81013115","24,712",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12815,775789724,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,008","0,001","0,001","6,772","14,76723409","0,002","0,000","0,002",3.852,"0,00153","0,00000","0,00153",6,0,6,1,"5,00",Máximo,"112,3797421","5,112989093","4,859","0,0000398","0,000007784096402","0,00003782292442","0,0000398000849","0,950324734","4,752","5,000",Máximo,"211,06"
12816,77578956,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,017","0,025","0,025","146,858","0,6809304736","0,227","0,319","0,546",3.852,"0,22698","0,31907","0,54605",874,1.229,2.103,1,"1,00",Mínimo,"112,3797421","10,47431519","10,47",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12817,77561661,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,096","0,001","0,006","5,955","16,79371581","0,001","0,000","0,001",3.852,"0,00118","0,00000","0,00118",5,0,5,1,"5,00",Máximo,"112,3797421","14,59197967","0,002",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12818,775789273,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,075","0,000","0,004","5,885","16,993544","0,001","0,000","0,001",3.852,"0,00115","0,00000","0,00115",4,0,4,1,"5,00",Máximo,"112,3797421","5,900859256","4,172",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12819,77578971,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,374","0,010","0,040","10,830","9,233435445","0,004","0,000","0,004",3.852,"0,00391","0,00000","0,00391",15,0,15,1,"4,00",Alto,"112,3797421","10,88338066","3,358",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12820,775789721,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,060","0,000","0,007","11,230","8,904876928","0,004","0,000","0,004",3.852,"0,00420","0,00000","0,00420",16,0,16,1,"4,00",Alto,"112,3797421","1,16235002","0,729",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12821,77578984,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,015","0,001","0,001","5,837","17,13134044","0,001","0,000","0,001",3.852,"0,00114","0,00000","0,00114",4,0,4,1,"5,00",Máximo,"112,3797421","9,228198268","0,14",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12822,775789725,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,025","0,005","0,005","19,168","5,216932479","0,012","0,000","0,012",3.852,"0,01225","0,00000","0,01225",47,0,47,1,"3,00",Médio,"112,3797421","15,23946336","10,905","0,0000345","0,000002263859244","0,00002468738506","0,00003449895102","0,7155763784","2,147","3,000",Médio,"724,64"
12823,77578955,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,499","0,001","0,085","17,100","5,847869563","0,010","0,000","0,010",3.852,"0,00975","0,00000","0,00975",38,0,38,1,"3,00",Médio,"112,3797421","18,77598674","6,5",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12824,775789722,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,011","0,001","0,001","5,137","19,46529541","0,001","0,000","0,001",3.852,"0,00088","0,00000","0,00088",3,0,3,1,"5,00",Máximo,"112,3797421","6,59373031","6,593",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12825,77578962,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,009","0,001","0,001","6,426","15,56269869","0,001","0,000","0,001",3.852,"0,00138","0,00000","0,00138",5,0,5,1,"5,00",Máximo,"112,3797421","5,661024397","5,661",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12826,77561651,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,382","0,002","0,039","10,190","9,813856436","0,003","0,000","0,003",3.852,"0,00346","0,00000","0,00346",13,0,13,1,"4,00",Alto,"112,3797421","27,2439278","0,071",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12827,775789274,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,010","0,001","0,001","5,471","18,27720695","0,001","0,000","0,001",3.852,"0,00100","0,00000","0,00100",4,0,4,1,"5,00",Máximo,"112,3797421","5,785057484","5,785",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12828,77578961,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,067","0,010","0,014","21,173","4,723076477","0,015","0,000","0,015",3.852,"0,01494","0,00000","0,01494",58,0,58,1,"3,00",Médio,"112,3797421","8,121081286","8,121",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12829,775789723,320360110000004,Rural,3203601,Mucurici,Espírito Santo,8,"0,048","0,001","0,006","12,828","7,795226342","0,005","0,000","0,005",3.852,"0,00549","0,00000","0,00549",21,0,21,1,"4,00",Alto,"112,3797421","8,596766669","4,106",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12830,775789724,320360110000005,Urbana,3203601,Mucurici,Espírito Santo,1,"0,008","0,001","0,001","6,772","14,76723409","0,002","0,000","0,002",3.852,"0,00153","0,00000","0,00153",6,0,6,1,"5,00",Máximo,"0,06252506231","5,112989093","0,042","0,0000398","0,000007784096402","0,0000003269320489","0,0000398000849","0,008214373087","0,041","5,000",Máximo,"211,06"
12831,775789725,320360110000005,Urbana,3203601,Mucurici,Espírito Santo,1,"0,025","0,005","0,005","19,168","5,216932479","0,012","0,000","0,012",3.852,"0,01225","0,00000","0,01225",47,0,47,1,"3,00",Médio,"0,06252506231","15,23946336","0,02","0,0000345","0,000002263859244","0,00000004527718488","0,00003449895102","0,00131238217","0,004","3,000",Médio,"724,64"
12832,775789724,320360110000006,Urbana,3203601,Mucurici,Espírito Santo,1,"0,008","0,001","0,001","6,772","14,76723409","0,002","0,000","0,002",3.852,"0,00153","0,00000","0,00153",6,0,6,1,"5,00",Máximo,"0,07315310403","5,112989093","0,059","0,0000398","0,000007784096402","0,0000004592616877","0,0000398000849","0,01153923838","0,058","5,000",Máximo,"211,06"
12833,775789725,320360110000006,Urbana,3203601,Mucurici,Espírito Santo,1,"0,025","0,005","0,005","19,168","5,216932479","0,012","0,000","0,012",3.852,"0,01225","0,00000","0,01225",47,0,47,1,"3,00",Médio,"0,07315310403","15,23946336","0,014","0,0000345","0,000002263859244","0,00000003169402941","0,00003449895102","0,0009186675193","0,003","3,000",Médio,"724,64"
12834,775789724,320360110000008,Urbana,3203601,Mucurici,Espírito Santo,1,"0,008","0,001","0,001","6,772","14,76723409","0,002","0,000","0,002",3.852,"0,00153","0,00000","0,00153",6,0,6,1,"5,00",Máximo,"0,1473404399","5,112989093","0,02","0,0000398","0,000007784096402","0,000000155681928","0,0000398000849","0,003911606232","0,020","5,000",Máximo,"211,06"
12835,775789725,320360110000008,Urbana,3203601,Mucurici,Espírito Santo,1,"0,025","0,005","0,005","19,168","5,216932479","0,012","0,000","0,012",3.852,"0,01225","0,00000","0,01225",47,0,47,1,"3,00",Médio,"0,1473404399","15,23946336","0,127","0,0000345","0,000002263859244","0,000000287510124","0,00003449895102","0,008333626782","0,025","3,000",Médio,"724,64"
12836,7776813,320370005000002,Urbana,3203700,Muniz Freire,Espírito Santo,1,"1,473","0,028","0,104","7,046","14,19283963","0,002","0,000","0,002",24.598,"0,00165","0,00000","0,00165",41,0,41,1,"3,00",Médio,"0,2426835858","78,07400225","0,243","0,0000588","0,0000007531316226","0,0000001830109843","0,00005880075144","0,003112431706","0,009","3,000",Médio,"25051,02"
12837,7776813,320370005000003,Urbana,3203700,Muniz Freire,Espírito Santo,1,"1,473","0,028","0,104","7,046","14,19283963","0,002","0,000","0,002",24.598,"0,00165","0,00000","0,00165",41,0,41,1,"3,00",Médio,"0,06179297571","78,07400225","0,062","0,0000588","0,0000007531316226","0,0000000466941606","0,00005880075144","0,0007941183776","0,002","3,000",Médio,"25051,02"
12838,7776813,320370005000004,Urbana,3203700,Muniz Freire,Espírito Santo,1,"1,473","0,028","0,104","7,046","14,19283963","0,002","0,000","0,002",24.598,"0,00165","0,00000","0,00165",41,0,41,1,"3,00",Médio,"0,1674984679","78,07400225","0,167","0,0000588","0,0000007531316226","0,000000125772981","0,00005880075144","0,002138996275","0,006","3,000",Médio,"25051,02"
12839,777677,320370005000005,Urbana,3203700,Muniz Freire,Espírito Santo,1,"4,820","0,000","0,313","6,501","15,38208207","0,001","0,000","0,001",24.598,"0,00141","0,00000","0,00141",35,0,35,1,"3,00",Médio,"0,1546093532","5,141677553","0,132",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12840,777679,320370005000005,Urbana,3203700,Muniz Freire,Espírito Santo,1,"4,453","0,005","0,304","6,826","14,64904129","0,002","0,000","0,002",24.598,"0,00155","0,00000","0,00155",38,0,38,1,"3,00",Médio,"0,1546093532","30,40143025","0,023",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12841,7776733,320370005000006,Rural,3203700,Muniz Freire,Espírito Santo,8,"5,829","0,001","0,375","6,433","15,54539884","0,001","0,000","0,001",24.598,"0,00138","0,00000","0,00138",34,0,34,1,"3,00",Médio,"29,24425147","11,58074682","0,01",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12842,7776741,320370005000006,Rural,3203700,Muniz Freire,Espírito Santo,8,"0,306","0,002","0,049","16,175","6,182427275","0,009","0,000","0,009",24.598,"0,00872","0,00000","0,00872",215,0,215,1,"3,00",Médio,"29,24425147","20,67702523","3,56",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12843,7776742,320370005000006,Rural,3203700,Muniz Freire,Espírito Santo,8,"0,049","0,024","0,024","49,712","2,011589349","0,082","0,000","0,082",24.598,"0,08238","0,00000","0,08238",2.026,0,2.026,1,"3,00",Médio,"29,24425147","10,70604164","0,08",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12844,777678,320370005000006,Rural,3203700,Muniz Freire,Espírito Santo,8,"0,343","0,009","0,009","2,607","38,35508864","0,000","0,000","0,000",24.598,"0,00023","0,00000","0,00023",6,0,6,1,"5,00",Máximo,"29,24425147","74,91721309",0,0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12845,777675,320370005000006,Rural,3203700,Muniz Freire,Espírito Santo,8,"5,471","0,001","0,325","5,933","16,85359135","0,001","0,000","0,001",24.598,"0,00117","0,00000","0,00117",29,0,29,1,"3,00",Médio,"29,24425147","6,579054054","1,749",0,0,0,0,0,"0,000","0,000",#N/A,#DIV/0!
12846,7776813,320370005000006,Rural,3203700,Muniz Freire,Espírito Santo,8,"1,473","0,028","0,104","7,046","14,19283963","0,002","0,000","0,002",24.598,"0,00165","0,00000","0,00165",41,0,41,1,"3,00",Médio,"29,24425147","78,07400225","5,889","0,0000588","0,0000007531316226","0,000004435192126","0,00005880075144","0,07542843751","0,226","3,000",Médio,"25051,02"
